provinceName,cityName,province_confirmedCount,province_curedCount,province_deadCount,city_confirmedCount,city_curedCount,city_deadCount,updateTime
天津市,南开区,120,31,3,6,0,0,2020-02-14
天津市,外地来津人员,120,31,3,6,1,0,2020-02-14
天津市,北辰区,120,31,3,6,1,0,2020-02-14
天津市,和平区,120,31,3,6,2,0,2020-02-14
天津市,宁河区,120,31,3,4,0,0,2020-02-14
天津市,东丽区,120,31,3,4,1,0,2020-02-14
天津市,滨海新区,120,31,3,3,0,0,2020-02-14
天津市,河西区,120,31,3,4,2,0,2020-02-14
天津市,西青区,120,31,3,4,2,0,2020-02-14
天津市,红桥区,120,31,3,2,1,0,2020-02-14
天津市,津南区,120,31,3,1,0,0,2020-02-14
天津市,武清区,120,31,3,2,1,0,2020-02-14
天津市,待明确地区,120,31,3,0,10,0,2020-02-14
广东省,深圳,1261,344,2,400,94,0,2020-02-14
广东省,广州,1261,344,2,328,93,0,2020-02-14
广东省,东莞,1261,344,2,73,7,0,2020-02-14
广东省,珠海,1261,344,2,91,27,0,2020-02-14
广东省,佛山,1261,344,2,82,18,0,2020-02-14
广东省,惠州,1261,344,2,56,14,0,2020-02-14
广东省,中山,1261,344,2,64,26,0,2020-02-14
广东省,江门,1261,344,2,22,3,0,2020-02-14
广东省,汕头,1261,344,2,25,9,0,2020-02-14
广东省,湛江,1261,344,2,22,11,0,2020-02-14
广东省,茂名,1261,344,2,13,3,0,2020-02-14
广东省,肇庆,1261,344,2,17,7,1,2020-02-14
广东省,阳江,1261,344,2,13,5,0,2020-02-14
广东省,梅州,1261,344,2,14,7,0,2020-02-14
广东省,清远,1261,344,2,12,7,0,2020-02-14
广东省,韶关,1261,344,2,8,3,0,2020-02-14
广东省,潮州,1261,344,2,5,0,0,2020-02-14
广东省,揭阳,1261,344,2,8,4,0,2020-02-14
广东省,汕尾,1261,344,2,5,1,0,2020-02-14
广东省,河源,1261,344,2,3,1,0,2020-02-14
广东省,待明确地区,1261,344,2,0,4,1,2020-02-14
湖北省,武汉,51986,3900,1318,35991,2023,1016,2020-02-14
湖北省,孝感,51986,3900,1318,3009,255,57,2020-02-14
湖北省,黄冈,51986,3900,1318,2791,528,59,2020-02-14
湖北省,荆州,51986,3900,1318,1447,163,27,2020-02-14
湖北省,随州,51986,3900,1318,1206,72,16,2020-02-14
湖北省,襄阳,51986,3900,1318,1111,73,16,2020-02-14
湖北省,鄂州,51986,3900,1318,1125,116,32,2020-02-14
湖北省,黄石,51986,3900,1318,943,137,11,2020-02-14
湖北省,宜昌,51986,3900,1318,877,82,13,2020-02-14
湖北省,荆门,51986,3900,1318,901,105,25,2020-02-14
湖北省,咸宁,51986,3900,1318,732,99,8,2020-02-14
湖北省,十堰,51986,3900,1318,586,89,2,2020-02-14
湖北省,仙桃,51986,3900,1318,500,58,17,2020-02-14
湖北省,天门,51986,3900,1318,416,21,10,2020-02-14
湖北省,恩施州,51986,3900,1318,237,60,4,2020-02-14
湖北省,潜江,51986,3900,1318,104,11,5,2020-02-14
湖北省,神农架林区,51986,3900,1318,10,8,0,2020-02-14
广东省,深圳,1261,343,2,400,94,0,2020-02-14
广东省,广州,1261,343,2,328,93,0,2020-02-14
广东省,东莞,1261,343,2,73,7,0,2020-02-14
广东省,珠海,1261,343,2,91,27,0,2020-02-14
广东省,佛山,1261,343,2,82,18,0,2020-02-14
广东省,惠州,1261,343,2,56,14,0,2020-02-14
广东省,中山,1261,343,2,64,26,0,2020-02-14
广东省,江门,1261,343,2,22,3,0,2020-02-14
广东省,汕头,1261,343,2,25,9,0,2020-02-14
广东省,湛江,1261,343,2,22,11,0,2020-02-14
广东省,茂名,1261,343,2,13,3,0,2020-02-14
广东省,肇庆,1261,343,2,17,7,1,2020-02-14
广东省,阳江,1261,343,2,13,5,0,2020-02-14
广东省,梅州,1261,343,2,14,7,0,2020-02-14
广东省,清远,1261,343,2,12,7,0,2020-02-14
广东省,韶关,1261,343,2,8,3,0,2020-02-14
广东省,潮州,1261,343,2,5,0,0,2020-02-14
广东省,揭阳,1261,343,2,8,4,0,2020-02-14
广东省,汕尾,1261,343,2,5,1,0,2020-02-14
广东省,河源,1261,343,2,3,1,0,2020-02-14
广东省,待明确地区,1261,343,2,0,2,1,2020-02-14
浙江省,温州,1155,392,0,496,159,0,2020-02-14
浙江省,宁波,1155,392,0,153,35,0,2020-02-14
浙江省,杭州,1155,392,0,165,69,0,2020-02-14
浙江省,台州,1155,392,0,144,52,0,2020-02-14
浙江省,嘉兴,1155,392,0,42,10,0,2020-02-14
浙江省,金华,1155,392,0,55,24,0,2020-02-14
浙江省,绍兴,1155,392,0,42,16,0,2020-02-14
浙江省,衢州,1155,392,0,21,8,0,2020-02-14
浙江省,丽水,1155,392,0,17,10,0,2020-02-14
浙江省,湖州,1155,392,0,10,4,0,2020-02-14
浙江省,舟山,1155,392,0,10,5,0,2020-02-14
江苏省,苏州,593,157,0,85,17,0,2020-02-14
江苏省,南京,593,157,0,91,27,0,2020-02-14
江苏省,徐州,593,157,0,76,20,0,2020-02-14
江苏省,淮安,593,157,0,56,11,0,2020-02-14
江苏省,无锡,593,157,0,51,15,0,2020-02-14
江苏省,连云港,593,157,0,45,10,0,2020-02-14
江苏省,常州,593,157,0,43,11,0,2020-02-14
江苏省,南通,593,157,0,39,11,0,2020-02-14
江苏省,泰州,593,157,0,37,15,0,2020-02-14
江苏省,盐城,593,157,0,26,6,0,2020-02-14
江苏省,扬州,593,157,0,20,6,0,2020-02-14
江苏省,镇江,593,157,0,12,2,0,2020-02-14
江苏省,宿迁,593,157,0,12,6,0,2020-02-14
山东省,青岛,523,126,2,55,17,1,2020-02-14
山东省,济南,523,126,2,47,11,0,2020-02-14
山东省,烟台,523,126,2,46,10,0,2020-02-14
山东省,潍坊,523,126,2,41,6,0,2020-02-14
山东省,聊城,523,126,2,38,3,0,2020-02-14
山东省,济宁,523,126,2,46,15,0,2020-02-14
山东省,临沂,523,126,2,47,17,0,2020-02-14
山东省,威海,523,126,2,38,9,0,2020-02-14
山东省,泰安,523,126,2,32,4,0,2020-02-14
山东省,德州,523,126,2,35,7,1,2020-02-14
山东省,淄博,523,126,2,28,4,0,2020-02-14
山东省,枣庄,523,126,2,23,4,0,2020-02-14
山东省,日照,523,126,2,15,2,0,2020-02-14
山东省,菏泽,523,126,2,18,9,0,2020-02-14
山东省,滨州,523,126,2,14,8,0,2020-02-14
湖北省,武汉,51986,3893,1318,35991,2019,1016,2020-02-14
湖北省,孝感,51986,3893,1318,3009,255,57,2020-02-14
湖北省,黄冈,51986,3893,1318,2791,528,59,2020-02-14
湖北省,荆州,51986,3893,1318,1447,163,27,2020-02-14
湖北省,随州,51986,3893,1318,1206,72,16,2020-02-14
湖北省,襄阳,51986,3893,1318,1111,73,16,2020-02-14
湖北省,鄂州,51986,3893,1318,1125,116,32,2020-02-14
湖北省,黄石,51986,3893,1318,943,137,11,2020-02-14
湖北省,宜昌,51986,3893,1318,877,81,13,2020-02-14
湖北省,荆门,51986,3893,1318,901,105,25,2020-02-14
湖北省,咸宁,51986,3893,1318,732,99,8,2020-02-14
湖北省,十堰,51986,3893,1318,586,89,2,2020-02-14
湖北省,仙桃,51986,3893,1318,500,58,17,2020-02-14
湖北省,天门,51986,3893,1318,416,21,10,2020-02-14
湖北省,恩施州,51986,3893,1318,237,58,4,2020-02-14
湖北省,潜江,51986,3893,1318,104,11,5,2020-02-14
湖北省,神农架林区,51986,3893,1318,10,8,0,2020-02-14
浙江省,温州,1155,377,0,496,145,0,2020-02-14
浙江省,宁波,1155,377,0,153,35,0,2020-02-14
浙江省,杭州,1155,377,0,165,69,0,2020-02-14
浙江省,台州,1155,377,0,144,52,0,2020-02-14
浙江省,嘉兴,1155,377,0,42,10,0,2020-02-14
浙江省,金华,1155,377,0,55,24,0,2020-02-14
浙江省,绍兴,1155,377,0,42,16,0,2020-02-14
浙江省,衢州,1155,377,0,21,8,0,2020-02-14
浙江省,丽水,1155,377,0,17,9,0,2020-02-14
浙江省,湖州,1155,377,0,10,4,0,2020-02-14
浙江省,舟山,1155,377,0,10,5,0,2020-02-14
湖南省,长沙,988,364,2,238,66,0,2020-02-14
湖南省,岳阳,988,364,2,149,44,1,2020-02-14
湖南省,邵阳,988,364,2,100,41,1,2020-02-14
湖南省,株洲,988,364,2,77,21,0,2020-02-14
湖南省,常德,988,364,2,78,27,0,2020-02-14
湖南省,娄底,988,364,2,73,25,0,2020-02-14
湖南省,益阳,988,364,2,59,22,0,2020-02-14
湖南省,湘潭,988,364,2,34,12,0,2020-02-14
湖南省,衡阳,988,364,2,46,26,0,2020-02-14
湖南省,永州,988,364,2,43,23,0,2020-02-14
湖南省,郴州,988,364,2,39,22,0,2020-02-14
湖南省,怀化,988,364,2,39,26,0,2020-02-14
湖南省,湘西自治州,988,364,2,8,6,0,2020-02-14
湖南省,张家界,988,364,2,5,3,0,2020-02-14
黑龙江省,哈尔滨,418,46,11,164,18,3,2020-02-14
黑龙江省,双鸭山,418,46,11,48,1,2,2020-02-14
黑龙江省,鸡西,418,46,11,44,1,0,2020-02-14
黑龙江省,绥化,418,46,11,45,7,4,2020-02-14
黑龙江省,齐齐哈尔,418,46,11,36,8,1,2020-02-14
黑龙江省,大庆,418,46,11,18,1,1,2020-02-14
黑龙江省,七台河,418,46,11,16,1,0,2020-02-14
黑龙江省,黑河,418,46,11,13,0,0,2020-02-14
黑龙江省,牡丹江,418,46,11,12,1,0,2020-02-14
黑龙江省,佳木斯,418,46,11,15,7,0,2020-02-14
黑龙江省,鹤岗,418,46,11,5,1,0,2020-02-14
黑龙江省,大兴安岭,418,46,11,2,0,0,2020-02-14
四川省,成都,463,112,1,135,43,1,2020-02-14
四川省,甘孜州,463,112,1,43,3,0,2020-02-14
四川省,达州,463,112,1,36,5,0,2020-02-14
四川省,南充,463,112,1,35,7,0,2020-02-14
四川省,广安,463,112,1,30,7,0,2020-02-14
四川省,巴中,463,112,1,24,1,0,2020-02-14
四川省,绵阳,463,112,1,22,5,0,2020-02-14
四川省,泸州,463,112,1,19,2,0,2020-02-14
四川省,德阳,463,112,1,17,0,0,2020-02-14
四川省,内江,463,112,1,21,5,0,2020-02-14
四川省,自贡,463,112,1,9,2,0,2020-02-14
四川省,遂宁,463,112,1,10,4,0,2020-02-14
四川省,凉山州,463,112,1,10,4,0,2020-02-14
四川省,眉山,463,112,1,8,2,0,2020-02-14
四川省,宜宾,463,112,1,11,6,0,2020-02-14
四川省,雅安,463,112,1,7,2,0,2020-02-14
四川省,广元,463,112,1,6,1,0,2020-02-14
四川省,攀枝花,463,112,1,13,9,0,2020-02-14
四川省,乐山,463,112,1,3,2,0,2020-02-14
四川省,资阳,463,112,1,3,2,0,2020-02-14
四川省,阿坝州,463,112,1,1,0,0,2020-02-14
河北省,唐山,283,85,3,43,4,0,2020-02-14
河北省,沧州,283,85,3,45,12,2,2020-02-14
河北省,张家口,283,85,3,31,7,0,2020-02-14
河北省,邯郸,283,85,3,31,9,0,2020-02-14
河北省,石家庄,283,85,3,27,7,0,2020-02-14
河北省,廊坊,283,85,3,29,12,0,2020-02-14
河北省,保定,283,85,3,31,17,0,2020-02-14
河北省,邢台,283,85,3,22,8,1,2020-02-14
河北省,秦皇岛,283,85,3,9,2,0,2020-02-14
河北省,衡水,283,85,3,8,4,0,2020-02-14
河北省,承德,283,85,3,7,3,0,2020-02-14
海南省,三亚,158,36,4,54,14,1,2020-02-14
海南省,海口,158,36,4,30,12,0,2020-02-14
海南省,儋州,158,36,4,15,2,0,2020-02-14
海南省,万宁,158,36,4,13,1,0,2020-02-14
海南省,昌江,158,36,4,7,0,0,2020-02-14
海南省,澄迈,158,36,4,8,1,1,2020-02-14
海南省,琼海,158,36,4,6,0,1,2020-02-14
海南省,临高,158,36,4,6,2,0,2020-02-14
海南省,陵水,158,36,4,4,0,0,2020-02-14
海南省,保亭,158,36,4,3,0,0,2020-02-14
海南省,东方,158,36,4,3,1,0,2020-02-14
海南省,文昌,158,36,4,3,1,0,2020-02-14
海南省,乐东,158,36,4,2,0,0,2020-02-14
海南省,定安,158,36,4,3,1,1,2020-02-14
海南省,琼中,158,36,4,1,1,0,2020-02-14
重庆市,万州区,532,139,5,104,27,3,2020-02-14
重庆市,江北区,532,139,5,26,2,0,2020-02-14
重庆市,綦江区,532,139,5,22,1,0,2020-02-14
重庆市,合川区,532,139,5,23,5,0,2020-02-14
重庆市,垫江县,532,139,5,20,3,0,2020-02-14
重庆市,渝中区,532,139,5,20,3,0,2020-02-14
重庆市,九龙坡区,532,139,5,20,3,1,2020-02-14
重庆市,奉节县,532,139,5,20,4,0,2020-02-14
重庆市,潼南区,532,139,5,16,1,0,2020-02-14
重庆市,南岸区,532,139,5,15,1,0,2020-02-14
重庆市,两江新区,532,139,5,17,4,0,2020-02-14
重庆市,大足区,532,139,5,14,1,0,2020-02-14
重庆市,渝北区,532,139,5,15,4,0,2020-02-14
重庆市,忠县,532,139,5,19,9,0,2020-02-14
重庆市,云阳县,532,139,5,22,13,0,2020-02-14
重庆市,长寿区,532,139,5,17,8,0,2020-02-14
重庆市,石柱县,532,139,5,14,5,0,2020-02-14
重庆市,丰都县,532,139,5,10,1,0,2020-02-14
重庆市,荣昌区,532,139,5,8,0,0,2020-02-14
重庆市,沙坪坝区,532,139,5,8,0,0,2020-02-14
重庆市,开州区,532,139,5,20,12,1,2020-02-14
重庆市,铜梁区,532,139,5,8,1,0,2020-02-14
重庆市,巫溪县,532,139,5,13,7,0,2020-02-14
重庆市,巫山县,532,139,5,10,5,0,2020-02-14
重庆市,璧山区,532,139,5,8,3,0,2020-02-14
重庆市,巴南区,532,139,5,6,1,0,2020-02-14
重庆市,永川区,532,139,5,5,1,0,2020-02-14
重庆市,大渡口区,532,139,5,7,4,0,2020-02-14
重庆市,江津区,532,139,5,4,1,0,2020-02-14
重庆市,高新区,532,139,5,4,1,0,2020-02-14
重庆市,梁平区,532,139,5,4,2,0,2020-02-14
重庆市,涪陵区,532,139,5,3,1,0,2020-02-14
重庆市,彭水县,532,139,5,2,0,0,2020-02-14
重庆市,武隆区,532,139,5,1,0,0,2020-02-14
重庆市,酉阳县,532,139,5,1,0,0,2020-02-14
重庆市,万盛经开区,532,139,5,1,0,0,2020-02-14
重庆市,城口县,532,139,5,2,2,0,2020-02-14
重庆市,黔江区,532,139,5,2,2,0,2020-02-14
重庆市,秀山县,532,139,5,1,1,0,2020-02-14
云南省,昆明,162,35,0,48,8,0,2020-02-14
云南省,昭通,162,35,0,19,2,0,2020-02-14
云南省,西双版纳,162,35,0,15,2,0,2020-02-14
云南省,玉溪,162,35,0,14,3,0,2020-02-14
云南省,保山,162,35,0,9,0,0,2020-02-14
云南省,曲靖,162,35,0,13,5,0,2020-02-14
云南省,大理州,162,35,0,13,5,0,2020-02-14
云南省,红河州,162,35,0,8,3,0,2020-02-14
云南省,丽江,162,35,0,7,2,0,2020-02-14
云南省,普洱,162,35,0,4,0,0,2020-02-14
云南省,德宏州,162,35,0,5,2,0,2020-02-14
云南省,楚雄州,162,35,0,4,1,0,2020-02-14
云南省,文山州,162,35,0,2,0,0,2020-02-14
云南省,临沧,162,35,0,1,0,0,2020-02-14
云南省,待明确地区,162,35,0,0,2,0,2020-02-14
湖北省,武汉,51986,3868,1318,35991,2018,1016,2020-02-14
湖北省,孝感,51986,3868,1318,3009,255,57,2020-02-14
湖北省,黄冈,51986,3868,1318,2791,504,59,2020-02-14
湖北省,荆州,51986,3868,1318,1447,163,27,2020-02-14
湖北省,随州,51986,3868,1318,1206,72,16,2020-02-14
湖北省,襄阳,51986,3868,1318,1111,73,16,2020-02-14
湖北省,鄂州,51986,3868,1318,1125,116,32,2020-02-14
湖北省,黄石,51986,3868,1318,943,137,11,2020-02-14
湖北省,宜昌,51986,3868,1318,877,81,13,2020-02-14
湖北省,荆门,51986,3868,1318,901,105,25,2020-02-14
湖北省,咸宁,51986,3868,1318,732,99,8,2020-02-14
湖北省,十堰,51986,3868,1318,586,89,2,2020-02-14
湖北省,仙桃,51986,3868,1318,500,58,17,2020-02-14
湖北省,天门,51986,3868,1318,416,21,10,2020-02-14
湖北省,恩施州,51986,3868,1318,237,58,4,2020-02-14
湖北省,潜江,51986,3868,1318,104,11,5,2020-02-14
湖北省,神农架林区,51986,3868,1318,10,8,0,2020-02-14
广东省,深圳,1261,343,2,400,94,0,2020-02-14
广东省,广州,1261,343,2,328,93,0,2020-02-14
广东省,东莞,1261,343,2,73,7,0,2020-02-14
广东省,珠海,1261,343,2,91,27,0,2020-02-14
广东省,佛山,1261,343,2,82,18,0,2020-02-14
广东省,惠州,1261,343,2,56,14,0,2020-02-14
广东省,中山,1261,343,2,64,26,0,2020-02-14
广东省,江门,1261,343,2,22,4,0,2020-02-14
广东省,汕头,1261,343,2,25,9,0,2020-02-14
广东省,湛江,1261,343,2,22,11,0,2020-02-14
广东省,茂名,1261,343,2,13,3,0,2020-02-14
广东省,肇庆,1261,343,2,17,7,1,2020-02-14
广东省,阳江,1261,343,2,13,5,0,2020-02-14
广东省,梅州,1261,343,2,14,7,0,2020-02-14
广东省,清远,1261,343,2,12,7,0,2020-02-14
广东省,韶关,1261,343,2,8,3,0,2020-02-14
广东省,潮州,1261,343,2,5,0,0,2020-02-14
广东省,揭阳,1261,343,2,8,4,0,2020-02-14
广东省,汕尾,1261,343,2,5,1,0,2020-02-14
广东省,河源,1261,343,2,3,1,0,2020-02-14
广东省,待明确地区,1261,343,2,0,2,1,2020-02-14
河南省,信阳,1184,346,11,243,60,0,2020-02-14
河南省,南阳,1184,346,11,146,45,2,2020-02-14
河南省,驻马店,1184,346,11,137,50,0,2020-02-14
河南省,郑州,1184,346,11,142,62,0,2020-02-14
河南省,商丘,1184,346,11,88,25,2,2020-02-14
河南省,周口,1184,346,11,69,23,0,2020-02-14
河南省,新乡,1184,346,11,55,10,2,2020-02-14
河南省,平顶山,1184,346,11,57,19,1,2020-02-14
河南省,安阳,1184,346,11,50,16,0,2020-02-14
河南省,许昌,1184,346,11,37,6,0,2020-02-14
河南省,漯河,1184,346,11,33,6,0,2020-02-14
河南省,洛阳,1184,346,11,30,4,0,2020-02-14
河南省,焦作,1184,346,11,29,5,1,2020-02-14
河南省,开封,1184,346,11,25,6,0,2020-02-14
河南省,鹤壁,1184,346,11,19,4,0,2020-02-14
河南省,濮阳,1184,346,11,13,1,0,2020-02-14
河南省,济源,1184,346,11,4,0,0,2020-02-14
河南省,三门峡,1184,346,11,7,4,0,2020-02-14
河南省,待明确地区,1184,346,11,0,0,3,2020-02-14
浙江省,温州,1155,375,0,496,145,0,2020-02-14
浙江省,宁波,1155,375,0,153,35,0,2020-02-14
浙江省,杭州,1155,375,0,165,69,0,2020-02-14
浙江省,台州,1155,375,0,144,52,0,2020-02-14
浙江省,嘉兴,1155,375,0,42,8,0,2020-02-14
浙江省,金华,1155,375,0,55,24,0,2020-02-14
浙江省,绍兴,1155,375,0,42,16,0,2020-02-14
浙江省,衢州,1155,375,0,21,8,0,2020-02-14
浙江省,丽水,1155,375,0,17,9,0,2020-02-14
浙江省,湖州,1155,375,0,10,4,0,2020-02-14
浙江省,舟山,1155,375,0,10,5,0,2020-02-14
四川省,成都,463,111,1,135,43,1,2020-02-14
四川省,甘孜州,463,111,1,43,3,0,2020-02-14
四川省,达州,463,111,1,36,5,0,2020-02-14
四川省,南充,463,111,1,35,7,0,2020-02-14
四川省,广安,463,111,1,30,7,0,2020-02-14
四川省,巴中,463,111,1,24,1,0,2020-02-14
四川省,绵阳,463,111,1,22,5,0,2020-02-14
四川省,泸州,463,111,1,19,2,0,2020-02-14
四川省,德阳,463,111,1,17,0,0,2020-02-14
四川省,内江,463,111,1,21,5,0,2020-02-14
四川省,凉山州,463,111,1,10,3,0,2020-02-14
四川省,自贡,463,111,1,9,2,0,2020-02-14
四川省,遂宁,463,111,1,10,4,0,2020-02-14
四川省,眉山,463,111,1,8,2,0,2020-02-14
四川省,宜宾,463,111,1,11,6,0,2020-02-14
四川省,雅安,463,111,1,7,2,0,2020-02-14
四川省,广元,463,111,1,6,1,0,2020-02-14
四川省,攀枝花,463,111,1,13,9,0,2020-02-14
四川省,乐山,463,111,1,3,2,0,2020-02-14
四川省,资阳,463,111,1,3,2,0,2020-02-14
四川省,阿坝州,463,111,1,1,0,0,2020-02-14
河北省,唐山,283,80,3,43,4,0,2020-02-14
河北省,沧州,283,80,3,45,12,2,2020-02-14
河北省,张家口,283,80,3,31,4,0,2020-02-14
河北省,邯郸,283,80,3,31,7,0,2020-02-14
河北省,石家庄,283,80,3,27,7,0,2020-02-14
河北省,廊坊,283,80,3,29,12,0,2020-02-14
河北省,保定,283,80,3,31,17,0,2020-02-14
河北省,邢台,283,80,3,22,8,1,2020-02-14
河北省,秦皇岛,283,80,3,9,2,0,2020-02-14
河北省,衡水,283,80,3,8,4,0,2020-02-14
河北省,承德,283,80,3,7,3,0,2020-02-14
云南省,昆明,162,33,0,48,8,0,2020-02-14
云南省,昭通,162,33,0,19,2,0,2020-02-14
云南省,西双版纳,162,33,0,15,2,0,2020-02-14
云南省,玉溪,162,33,0,14,3,0,2020-02-14
云南省,保山,162,33,0,9,0,0,2020-02-14
云南省,曲靖,162,33,0,13,5,0,2020-02-14
云南省,大理州,162,33,0,13,5,0,2020-02-14
云南省,红河州,162,33,0,8,3,0,2020-02-14
云南省,丽江,162,33,0,7,2,0,2020-02-14
云南省,普洱,162,33,0,4,0,0,2020-02-14
云南省,德宏州,162,33,0,5,2,0,2020-02-14
云南省,楚雄州,162,33,0,4,1,0,2020-02-14
云南省,文山州,162,33,0,2,0,0,2020-02-14
云南省,临沧,162,33,0,1,0,0,2020-02-14
山东省,青岛,523,124,2,55,17,1,2020-02-14
山东省,济南,523,124,2,47,11,0,2020-02-14
山东省,烟台,523,124,2,46,10,0,2020-02-14
山东省,潍坊,523,124,2,41,6,0,2020-02-14
山东省,聊城,523,124,2,38,3,0,2020-02-14
山东省,济宁,523,124,2,46,15,0,2020-02-14
山东省,临沂,523,124,2,47,17,0,2020-02-14
山东省,威海,523,124,2,38,9,0,2020-02-14
山东省,泰安,523,124,2,32,4,0,2020-02-14
山东省,德州,523,124,2,35,7,1,2020-02-14
山东省,淄博,523,124,2,28,4,0,2020-02-14
山东省,枣庄,523,124,2,23,4,0,2020-02-14
山东省,日照,523,124,2,15,2,0,2020-02-14
山东省,菏泽,523,124,2,18,9,0,2020-02-14
山东省,滨州,523,124,2,14,6,0,2020-02-14
湖北省,武汉,51986,3864,1318,35991,2016,1016,2020-02-14
湖北省,孝感,51986,3864,1318,3009,255,57,2020-02-14
湖北省,黄冈,51986,3864,1318,2791,504,59,2020-02-14
湖北省,荆州,51986,3864,1318,1447,161,27,2020-02-14
湖北省,随州,51986,3864,1318,1206,72,16,2020-02-14
湖北省,襄阳,51986,3864,1318,1111,73,16,2020-02-14
湖北省,鄂州,51986,3864,1318,1125,116,32,2020-02-14
湖北省,黄石,51986,3864,1318,943,137,11,2020-02-14
湖北省,宜昌,51986,3864,1318,877,81,13,2020-02-14
湖北省,荆门,51986,3864,1318,901,105,25,2020-02-14
湖北省,咸宁,51986,3864,1318,732,99,8,2020-02-14
湖北省,十堰,51986,3864,1318,586,89,2,2020-02-14
湖北省,仙桃,51986,3864,1318,500,58,17,2020-02-14
湖北省,天门,51986,3864,1318,416,21,10,2020-02-14
湖北省,恩施州,51986,3864,1318,237,58,4,2020-02-14
湖北省,潜江,51986,3864,1318,104,11,5,2020-02-14
湖北省,神农架林区,51986,3864,1318,10,8,0,2020-02-14
河南省,信阳,1184,343,11,243,60,0,2020-02-14
河南省,南阳,1184,343,11,146,45,2,2020-02-14
河南省,驻马店,1184,343,11,137,50,0,2020-02-14
河南省,郑州,1184,343,11,142,62,0,2020-02-14
河南省,商丘,1184,343,11,88,25,2,2020-02-14
河南省,周口,1184,343,11,69,23,0,2020-02-14
河南省,新乡,1184,343,11,55,10,2,2020-02-14
河南省,平顶山,1184,343,11,57,19,1,2020-02-14
河南省,安阳,1184,343,11,50,13,0,2020-02-14
河南省,许昌,1184,343,11,37,6,0,2020-02-14
河南省,漯河,1184,343,11,33,6,0,2020-02-14
河南省,洛阳,1184,343,11,30,4,0,2020-02-14
河南省,焦作,1184,343,11,29,5,1,2020-02-14
河南省,开封,1184,343,11,25,6,0,2020-02-14
河南省,鹤壁,1184,343,11,19,4,0,2020-02-14
河南省,濮阳,1184,343,11,13,1,0,2020-02-14
河南省,济源,1184,343,11,4,0,0,2020-02-14
河南省,三门峡,1184,343,11,7,4,0,2020-02-14
河南省,待明确地区,1184,343,11,0,0,3,2020-02-14
江苏省,苏州,593,152,0,85,17,0,2020-02-14
江苏省,南京,593,152,0,91,26,0,2020-02-14
江苏省,徐州,593,152,0,76,17,0,2020-02-14
江苏省,淮安,593,152,0,56,11,0,2020-02-14
江苏省,无锡,593,152,0,51,15,0,2020-02-14
江苏省,连云港,593,152,0,45,10,0,2020-02-14
江苏省,常州,593,152,0,43,11,0,2020-02-14
江苏省,南通,593,152,0,39,10,0,2020-02-14
江苏省,泰州,593,152,0,37,15,0,2020-02-14
江苏省,盐城,593,152,0,26,6,0,2020-02-14
江苏省,扬州,593,152,0,20,6,0,2020-02-14
江苏省,镇江,593,152,0,12,2,0,2020-02-14
江苏省,宿迁,593,152,0,12,6,0,2020-02-14
山东省,济南,519,124,2,47,11,0,2020-02-14
山东省,烟台,519,124,2,46,10,0,2020-02-14
山东省,青岛,519,124,2,53,17,1,2020-02-14
山东省,潍坊,519,124,2,41,6,0,2020-02-14
山东省,聊城,519,124,2,38,3,0,2020-02-14
山东省,济宁,519,124,2,46,15,0,2020-02-14
山东省,临沂,519,124,2,47,17,0,2020-02-14
山东省,威海,519,124,2,38,9,0,2020-02-14
山东省,泰安,519,124,2,32,4,0,2020-02-14
山东省,德州,519,124,2,35,7,1,2020-02-14
山东省,淄博,519,124,2,26,4,0,2020-02-14
山东省,枣庄,519,124,2,23,4,0,2020-02-14
山东省,日照,519,124,2,15,2,0,2020-02-14
山东省,菏泽,519,124,2,18,9,0,2020-02-14
山东省,滨州,519,124,2,14,6,0,2020-02-14
四川省,成都,463,109,1,135,43,1,2020-02-14
四川省,甘孜州,463,109,1,43,3,0,2020-02-14
四川省,达州,463,109,1,36,5,0,2020-02-14
四川省,南充,463,109,1,35,7,0,2020-02-14
四川省,广安,463,109,1,30,7,0,2020-02-14
四川省,巴中,463,109,1,24,1,0,2020-02-14
四川省,内江,463,109,1,21,3,0,2020-02-14
四川省,绵阳,463,109,1,22,5,0,2020-02-14
四川省,泸州,463,109,1,19,2,0,2020-02-14
四川省,德阳,463,109,1,17,0,0,2020-02-14
四川省,凉山州,463,109,1,10,3,0,2020-02-14
四川省,自贡,463,109,1,9,2,0,2020-02-14
四川省,遂宁,463,109,1,10,4,0,2020-02-14
四川省,眉山,463,109,1,8,2,0,2020-02-14
四川省,宜宾,463,109,1,11,6,0,2020-02-14
四川省,雅安,463,109,1,7,2,0,2020-02-14
四川省,广元,463,109,1,6,1,0,2020-02-14
四川省,攀枝花,463,109,1,13,9,0,2020-02-14
四川省,乐山,463,109,1,3,2,0,2020-02-14
四川省,资阳,463,109,1,3,2,0,2020-02-14
四川省,阿坝州,463,109,1,1,0,0,2020-02-14
河北省,唐山,283,74,3,43,4,0,2020-02-14
河北省,沧州,283,74,3,45,12,2,2020-02-14
河北省,张家口,283,74,3,31,4,0,2020-02-14
河北省,邯郸,283,74,3,31,7,0,2020-02-14
河北省,保定,283,74,3,31,11,0,2020-02-14
河北省,石家庄,283,74,3,27,7,0,2020-02-14
河北省,廊坊,283,74,3,29,12,0,2020-02-14
河北省,邢台,283,74,3,22,8,1,2020-02-14
河北省,秦皇岛,283,74,3,9,2,0,2020-02-14
